voc_id,customer_id,voc_date,channel,category,sentiment,content_summary
VOC00913,CUST0162,2024-03-18,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC00914,CUST0349,2024-06-21,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC00915,CUST0058,2024-11-19,홈페이지,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00916,CUST0317,2024-07-14,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC00917,CUST0062,2024-11-20,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC00918,CUST0054,2024-11-19,전화,기타,부정,기타 관련 부정 피드백
VOC00919,CUST0089,2024-05-24,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC00920,CUST0282,2024-04-18,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00921,CUST0069,2024-05-15,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC00922,CUST0467,2024-09-27,홈페이지,결제오류,중립,결제오류 관련 중립 피드백
VOC00923,CUST0428,2024-11-03,매장,기타,중립,기타 관련 중립 피드백
VOC00924,CUST0402,2024-10-01,홈페이지,서비스불만,중립,서비스불만 관련 중립 피드백
VOC00925,CUST0298,2024-08-24,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00926,CUST0439,2024-04-10,전화,결제오류,중립,결제오류 관련 중립 피드백
VOC00927,CUST0498,2024-07-23,앱,결제오류,부정,결제오류 관련 부정 피드백
VOC00928,CUST0254,2024-04-29,전화,결제오류,중립,결제오류 관련 중립 피드백
VOC00929,CUST0426,2024-10-30,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00930,CUST0247,2024-09-14,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC00931,CUST0495,2024-01-11,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC00932,CUST0391,2024-05-24,홈페이지,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC00933,CUST0309,2024-11-17,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC00934,CUST0486,2024-01-22,앱,결제오류,중립,결제오류 관련 중립 피드백
VOC00935,CUST0476,2024-08-06,홈페이지,기타,긍정,기타 관련 긍정 피드백
VOC00936,CUST0381,2024-05-13,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC00937,CUST0278,2024-03-18,앱,상품문의,중립,상품문의 관련 중립 피드백
VOC00938,CUST0341,2024-07-04,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC00939,CUST0118,2024-06-27,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC00940,CUST0101,2024-09-10,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00941,CUST0042,2024-03-12,매장,상품문의,중립,상품문의 관련 중립 피드백
VOC00942,CUST0411,2024-04-10,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC00943,CUST0188,2024-10-16,홈페이지,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00944,CUST0218,2024-09-11,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC00945,CUST0334,2024-05-19,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC00946,CUST0018,2024-09-02,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00947,CUST0058,2024-04-13,전화,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC00948,CUST0471,2024-09-30,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC00949,CUST0308,2024-01-09,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC00950,CUST0024,2024-12-27,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC00951,CUST0280,2024-03-22,홈페이지,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00952,CUST0305,2024-05-21,전화,결제오류,긍정,결제오류 관련 긍정 피드백
VOC00953,CUST0124,2024-05-21,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00954,CUST0397,2024-06-21,홈페이지,결제오류,중립,결제오류 관련 중립 피드백
VOC00955,CUST0397,2024-02-04,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC00956,CUST0255,2024-01-07,매장,요금문의,부정,요금문의 관련 부정 피드백
VOC00957,CUST0498,2024-10-19,앱,상품문의,중립,상품문의 관련 중립 피드백
VOC00958,CUST0180,2024-08-15,매장,결제오류,중립,결제오류 관련 중립 피드백
VOC00959,CUST0269,2024-08-30,매장,상품문의,부정,상품문의 관련 부정 피드백
VOC00960,CUST0040,2024-01-11,앱,서비스불만,중립,서비스불만 관련 중립 피드백
VOC00961,CUST0085,2024-07-19,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00962,CUST0045,2024-09-30,매장,서비스불만,중립,서비스불만 관련 중립 피드백
VOC00963,CUST0317,2024-03-02,홈페이지,서비스불만,중립,서비스불만 관련 중립 피드백
VOC00964,CUST0307,2024-09-02,매장,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC00965,CUST0275,2024-08-09,앱,결제오류,중립,결제오류 관련 중립 피드백
VOC00966,CUST0337,2024-01-11,앱,상품문의,긍정,상품문의 관련 긍정 피드백
VOC00967,CUST0050,2024-06-07,매장,상품문의,부정,상품문의 관련 부정 피드백
VOC00968,CUST0005,2024-08-08,홈페이지,요금문의,부정,요금문의 관련 부정 피드백
VOC00969,CUST0050,2024-12-22,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC00970,CUST0307,2024-04-30,앱,결제오류,긍정,결제오류 관련 긍정 피드백
VOC00971,CUST0211,2024-11-28,앱,서비스불만,중립,서비스불만 관련 중립 피드백
VOC00972,CUST0433,2024-05-25,홈페이지,기타,중립,기타 관련 중립 피드백
VOC00973,CUST0354,2024-04-15,전화,요금문의,긍정,요금문의 관련 긍정 피드백
VOC00974,CUST0164,2024-10-05,매장,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00975,CUST0200,2024-12-17,매장,결제오류,부정,결제오류 관련 부정 피드백
VOC00976,CUST0196,2024-10-07,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC00977,CUST0177,2024-12-18,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC00978,CUST0109,2024-07-17,앱,상품문의,긍정,상품문의 관련 긍정 피드백
VOC00979,CUST0266,2024-10-09,전화,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC00980,CUST0111,2024-03-04,홈페이지,결제오류,긍정,결제오류 관련 긍정 피드백
VOC00981,CUST0344,2024-01-20,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00982,CUST0007,2024-09-04,앱,기타,중립,기타 관련 중립 피드백
VOC00983,CUST0485,2024-12-15,전화,결제오류,중립,결제오류 관련 중립 피드백
VOC00984,CUST0325,2024-03-03,홈페이지,서비스불만,중립,서비스불만 관련 중립 피드백
VOC00985,CUST0175,2024-03-03,앱,기타,중립,기타 관련 중립 피드백
VOC00986,CUST0173,2024-02-01,앱,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC00987,CUST0492,2024-05-15,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC00988,CUST0483,2024-03-15,매장,상품문의,중립,상품문의 관련 중립 피드백
VOC00989,CUST0396,2024-11-22,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC00990,CUST0038,2024-01-20,홈페이지,상품문의,긍정,상품문의 관련 긍정 피드백
VOC00991,CUST0069,2024-05-25,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC00992,CUST0061,2024-03-21,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC00993,CUST0177,2024-07-14,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC00994,CUST0018,2024-03-28,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC00995,CUST0317,2024-07-05,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC00996,CUST0413,2024-11-22,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC00997,CUST0208,2024-06-08,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC00998,CUST0192,2024-07-02,앱,결제오류,부정,결제오류 관련 부정 피드백
VOC00999,CUST0143,2024-07-06,앱,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01000,CUST0066,2024-09-05,매장,요금문의,중립,요금문의 관련 중립 피드백
VOC01001,CUST0342,2024-03-31,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01002,CUST0170,2024-03-17,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01003,CUST0177,2024-09-15,앱,결제오류,부정,결제오류 관련 부정 피드백
VOC01004,CUST0061,2024-07-12,앱,결제오류,중립,결제오류 관련 중립 피드백
VOC01005,CUST0109,2024-08-19,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01006,CUST0440,2024-02-16,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01007,CUST0426,2024-09-14,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC01008,CUST0075,2024-09-12,앱,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01009,CUST0203,2024-07-01,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01010,CUST0426,2024-04-04,전화,기타,부정,기타 관련 부정 피드백
VOC01011,CUST0079,2024-06-10,앱,기타,긍정,기타 관련 긍정 피드백
VOC01012,CUST0185,2024-01-10,홈페이지,기타,부정,기타 관련 부정 피드백
VOC01013,CUST0388,2024-07-09,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01014,CUST0461,2024-08-06,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01015,CUST0492,2024-08-18,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01016,CUST0106,2024-08-18,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01017,CUST0181,2024-04-21,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01018,CUST0416,2024-11-13,앱,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01019,CUST0342,2024-09-17,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01020,CUST0360,2024-04-02,앱,요금문의,긍정,요금문의 관련 긍정 피드백
VOC01021,CUST0054,2024-06-20,매장,상품문의,중립,상품문의 관련 중립 피드백
VOC01022,CUST0054,2024-01-28,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01023,CUST0026,2024-01-15,전화,기타,중립,기타 관련 중립 피드백
VOC01024,CUST0195,2024-01-12,홈페이지,기타,중립,기타 관련 중립 피드백
VOC01025,CUST0089,2024-04-17,매장,상품문의,부정,상품문의 관련 부정 피드백
VOC01026,CUST0230,2024-11-02,전화,상품문의,중립,상품문의 관련 중립 피드백
VOC01027,CUST0201,2024-11-18,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01028,CUST0367,2024-09-24,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01029,CUST0462,2024-10-03,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC01030,CUST0386,2024-08-19,앱,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01031,CUST0390,2024-12-20,전화,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01032,CUST0408,2024-06-15,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01033,CUST0219,2024-06-27,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01034,CUST0495,2024-02-06,전화,상품문의,중립,상품문의 관련 중립 피드백
VOC01035,CUST0160,2024-05-19,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC01036,CUST0145,2024-02-06,전화,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01037,CUST0164,2024-03-02,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC01038,CUST0171,2024-08-08,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC01039,CUST0464,2024-09-20,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01040,CUST0385,2024-07-31,매장,요금문의,부정,요금문의 관련 부정 피드백
VOC01041,CUST0473,2024-10-13,홈페이지,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01042,CUST0343,2024-09-05,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01043,CUST0067,2024-01-01,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC01044,CUST0164,2024-12-28,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01045,CUST0160,2024-08-22,전화,상품문의,중립,상품문의 관련 중립 피드백
VOC01046,CUST0375,2024-08-09,전화,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01047,CUST0491,2024-07-11,전화,요금문의,긍정,요금문의 관련 긍정 피드백
VOC01048,CUST0460,2024-10-17,앱,상품문의,중립,상품문의 관련 중립 피드백
VOC01049,CUST0402,2024-04-11,앱,상품문의,중립,상품문의 관련 중립 피드백
VOC01050,CUST0281,2024-12-11,전화,기타,중립,기타 관련 중립 피드백
VOC01051,CUST0144,2024-08-26,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01052,CUST0178,2024-06-14,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01053,CUST0230,2024-02-19,전화,기타,중립,기타 관련 중립 피드백
VOC01054,CUST0040,2024-04-14,전화,기타,긍정,기타 관련 긍정 피드백
VOC01055,CUST0154,2024-11-07,전화,결제오류,중립,결제오류 관련 중립 피드백
VOC01056,CUST0207,2024-02-27,전화,결제오류,중립,결제오류 관련 중립 피드백
VOC01057,CUST0166,2024-05-24,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01058,CUST0190,2024-04-26,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01059,CUST0160,2024-02-19,홈페이지,요금문의,부정,요금문의 관련 부정 피드백
VOC01060,CUST0243,2024-10-27,매장,결제오류,부정,결제오류 관련 부정 피드백
VOC01061,CUST0373,2024-02-09,매장,상품문의,부정,상품문의 관련 부정 피드백
VOC01062,CUST0185,2024-12-26,매장,요금문의,부정,요금문의 관련 부정 피드백
VOC01063,CUST0220,2024-08-28,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01064,CUST0053,2024-02-27,매장,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01065,CUST0034,2024-04-14,전화,기타,중립,기타 관련 중립 피드백
VOC01066,CUST0321,2024-08-27,앱,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01067,CUST0409,2024-06-09,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01068,CUST0307,2024-06-12,홈페이지,기타,부정,기타 관련 부정 피드백
VOC01069,CUST0132,2024-09-02,홈페이지,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01070,CUST0265,2024-04-19,매장,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01071,CUST0179,2024-02-15,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC01072,CUST0061,2024-10-04,홈페이지,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01073,CUST0196,2024-11-29,매장,기타,중립,기타 관련 중립 피드백
VOC01074,CUST0061,2024-01-01,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01075,CUST0188,2024-01-19,홈페이지,상품문의,부정,상품문의 관련 부정 피드백
VOC01076,CUST0452,2024-02-29,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01077,CUST0309,2024-05-31,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01078,CUST0007,2024-11-10,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01079,CUST0410,2024-03-07,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01080,CUST0318,2024-11-19,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC01081,CUST0487,2024-04-07,홈페이지,요금문의,중립,요금문의 관련 중립 피드백
VOC01082,CUST0416,2024-06-09,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01083,CUST0036,2024-08-29,홈페이지,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01084,CUST0317,2024-02-13,매장,결제오류,부정,결제오류 관련 부정 피드백
VOC01085,CUST0266,2024-07-03,앱,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01086,CUST0419,2024-06-06,매장,요금문의,중립,요금문의 관련 중립 피드백
VOC01087,CUST0287,2024-01-31,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01088,CUST0436,2024-07-19,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC01089,CUST0489,2024-07-25,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01090,CUST0379,2024-04-17,매장,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01091,CUST0235,2024-12-09,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01092,CUST0259,2024-08-14,홈페이지,요금문의,긍정,요금문의 관련 긍정 피드백
VOC01093,CUST0173,2024-03-19,앱,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01094,CUST0120,2024-12-06,매장,결제오류,긍정,결제오류 관련 긍정 피드백
VOC01095,CUST0325,2024-06-18,매장,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01096,CUST0306,2024-02-17,매장,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01097,CUST0248,2024-01-28,전화,요금문의,긍정,요금문의 관련 긍정 피드백
VOC01098,CUST0192,2024-06-15,매장,기타,부정,기타 관련 부정 피드백
VOC01099,CUST0436,2024-09-10,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01100,CUST0068,2024-07-09,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01101,CUST0146,2024-06-01,홈페이지,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01102,CUST0432,2024-11-26,전화,기타,긍정,기타 관련 긍정 피드백
VOC01103,CUST0132,2024-09-20,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01104,CUST0103,2024-11-23,홈페이지,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01105,CUST0120,2024-01-09,전화,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01106,CUST0102,2024-04-28,홈페이지,상품문의,부정,상품문의 관련 부정 피드백
VOC01107,CUST0384,2024-11-08,앱,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01108,CUST0069,2024-09-14,매장,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01109,CUST0191,2024-09-04,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01110,CUST0393,2024-08-25,앱,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01111,CUST0498,2024-03-03,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01112,CUST0190,2024-07-10,매장,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01113,CUST0029,2024-02-20,매장,상품문의,부정,상품문의 관련 부정 피드백
VOC01114,CUST0055,2024-06-11,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01115,CUST0149,2024-09-10,홈페이지,요금문의,중립,요금문의 관련 중립 피드백
VOC01116,CUST0498,2024-10-25,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01117,CUST0208,2024-09-14,홈페이지,요금문의,부정,요금문의 관련 부정 피드백
VOC01118,CUST0101,2024-04-28,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01119,CUST0162,2024-03-28,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01120,CUST0377,2024-07-23,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01121,CUST0213,2024-10-11,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01122,CUST0128,2024-12-15,매장,결제오류,중립,결제오류 관련 중립 피드백
VOC01123,CUST0299,2024-04-16,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01124,CUST0170,2024-03-31,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC01125,CUST0081,2024-09-23,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01126,CUST0061,2024-02-21,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC01127,CUST0402,2024-08-24,매장,기타,부정,기타 관련 부정 피드백
VOC01128,CUST0381,2024-04-16,전화,결제오류,중립,결제오류 관련 중립 피드백
VOC01129,CUST0492,2024-11-03,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01130,CUST0386,2024-01-19,매장,상품문의,중립,상품문의 관련 중립 피드백
VOC01131,CUST0236,2024-12-03,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01132,CUST0083,2024-01-23,앱,상품문의,중립,상품문의 관련 중립 피드백
VOC01133,CUST0439,2024-12-29,전화,상품문의,중립,상품문의 관련 중립 피드백
VOC01134,CUST0206,2024-12-16,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01135,CUST0366,2024-03-11,전화,결제오류,중립,결제오류 관련 중립 피드백
VOC01136,CUST0081,2024-01-22,매장,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01137,CUST0408,2024-12-19,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01138,CUST0392,2024-05-19,홈페이지,결제오류,중립,결제오류 관련 중립 피드백
VOC01139,CUST0383,2024-08-24,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01140,CUST0008,2024-04-12,앱,결제오류,부정,결제오류 관련 부정 피드백
VOC01141,CUST0454,2024-11-26,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01142,CUST0189,2024-07-23,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01143,CUST0112,2024-10-08,매장,요금문의,중립,요금문의 관련 중립 피드백
VOC01144,CUST0103,2024-07-02,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01145,CUST0078,2024-04-15,앱,기타,긍정,기타 관련 긍정 피드백
VOC01146,CUST0072,2024-01-23,앱,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01147,CUST0497,2024-04-25,전화,기타,부정,기타 관련 부정 피드백
VOC01148,CUST0294,2024-11-08,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01149,CUST0061,2024-02-25,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01150,CUST0334,2024-12-17,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01151,CUST0287,2024-11-10,매장,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01152,CUST0416,2024-11-05,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01153,CUST0191,2024-09-07,앱,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01154,CUST0288,2024-08-16,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01155,CUST0106,2024-05-18,홈페이지,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01156,CUST0252,2024-08-29,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01157,CUST0196,2024-04-12,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01158,CUST0369,2024-10-28,전화,상품문의,중립,상품문의 관련 중립 피드백
VOC01159,CUST0402,2024-06-18,홈페이지,요금문의,긍정,요금문의 관련 긍정 피드백
VOC01160,CUST0207,2024-01-29,앱,결제오류,부정,결제오류 관련 부정 피드백
VOC01161,CUST0040,2024-06-14,홈페이지,기타,부정,기타 관련 부정 피드백
VOC01162,CUST0458,2024-09-20,앱,기타,부정,기타 관련 부정 피드백
VOC01163,CUST0030,2024-06-19,앱,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01164,CUST0471,2024-12-21,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC01165,CUST0255,2024-12-27,앱,요금문의,긍정,요금문의 관련 긍정 피드백
VOC01166,CUST0240,2024-04-29,매장,기타,부정,기타 관련 부정 피드백
VOC01167,CUST0124,2024-12-26,매장,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01168,CUST0465,2024-05-07,앱,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01169,CUST0352,2024-08-26,전화,기타,중립,기타 관련 중립 피드백
VOC01170,CUST0390,2024-04-18,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01171,CUST0426,2024-10-30,매장,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01172,CUST0042,2024-06-16,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01173,CUST0409,2024-01-04,앱,상품문의,중립,상품문의 관련 중립 피드백
VOC01174,CUST0190,2024-05-14,앱,상품문의,중립,상품문의 관련 중립 피드백
VOC01175,CUST0027,2024-10-10,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01176,CUST0211,2024-12-09,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01177,CUST0398,2024-11-02,앱,상품문의,중립,상품문의 관련 중립 피드백
VOC01178,CUST0336,2024-07-16,홈페이지,결제오류,긍정,결제오류 관련 긍정 피드백
VOC01179,CUST0177,2024-02-04,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC01180,CUST0089,2024-09-24,매장,상품문의,중립,상품문의 관련 중립 피드백
VOC01181,CUST0426,2024-04-05,홈페이지,요금문의,부정,요금문의 관련 부정 피드백
VOC01182,CUST0473,2024-10-31,앱,서비스불만,긍정,서비스불만 관련 긍정 피드백
VOC01183,CUST0134,2024-12-24,전화,결제오류,부정,결제오류 관련 부정 피드백
VOC01184,CUST0114,2024-06-16,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC01185,CUST0204,2024-02-01,앱,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01186,CUST0394,2024-10-25,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01187,CUST0498,2024-08-17,앱,요금문의,중립,요금문의 관련 중립 피드백
VOC01188,CUST0415,2024-02-11,매장,결제오류,부정,결제오류 관련 부정 피드백
VOC01189,CUST0378,2024-06-06,전화,상품문의,중립,상품문의 관련 중립 피드백
VOC01190,CUST0041,2024-11-09,전화,결제오류,긍정,결제오류 관련 긍정 피드백
VOC01191,CUST0048,2024-04-26,매장,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01192,CUST0091,2024-02-25,홈페이지,결제오류,중립,결제오류 관련 중립 피드백
VOC01193,CUST0336,2024-06-13,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC01194,CUST0127,2024-12-14,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01195,CUST0316,2024-12-04,전화,요금문의,중립,요금문의 관련 중립 피드백
VOC01196,CUST0414,2024-02-26,전화,서비스불만,부정,서비스불만 관련 부정 피드백
VOC01197,CUST0006,2024-11-02,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01198,CUST0360,2024-11-23,앱,요금문의,부정,요금문의 관련 부정 피드백
VOC01199,CUST0096,2024-12-04,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01200,CUST0202,2024-02-01,전화,상품문의,긍정,상품문의 관련 긍정 피드백
VOC01201,CUST0317,2024-06-22,전화,기타,부정,기타 관련 부정 피드백
VOC01202,CUST0059,2024-12-10,홈페이지,요금문의,부정,요금문의 관련 부정 피드백
VOC01203,CUST0369,2024-02-02,앱,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01204,CUST0177,2024-04-26,홈페이지,요금문의,부정,요금문의 관련 부정 피드백
VOC01205,CUST0026,2024-07-26,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01206,CUST0425,2024-12-28,홈페이지,결제오류,부정,결제오류 관련 부정 피드백
VOC01207,CUST0152,2024-06-06,전화,상품문의,중립,상품문의 관련 중립 피드백
VOC01208,CUST0496,2024-09-02,전화,상품문의,부정,상품문의 관련 부정 피드백
VOC01209,CUST0262,2024-03-16,전화,요금문의,부정,요금문의 관련 부정 피드백
VOC01210,CUST0248,2024-08-25,홈페이지,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01211,CUST0033,2024-01-12,앱,상품문의,부정,상품문의 관련 부정 피드백
VOC01212,CUST0361,2024-12-15,앱,기타,부정,기타 관련 부정 피드백
VOC01213,CUST0306,2024-01-10,매장,기타,부정,기타 관련 부정 피드백
VOC01214,CUST0160,2024-06-16,전화,서비스불만,중립,서비스불만 관련 중립 피드백
VOC01215,CUST0132,2024-02-25,전화,결제오류,중립,결제오류 관련 중립 피드백
VOC01216,CUST0383,2024-08-30,홈페이지,서비스불만,부정,서비스불만 관련 부정 피드백
