usage_id,customer_id,usage_month,data_usage_mb,call_minutes,sms_count
USG04382,CUST0390,2024-11,9189.2,230.7,26
USG04383,CUST0415,2024-01,1409.8,28.3,19
USG04384,CUST0020,2024-11,14462.2,189.5,38
USG04385,CUST0131,2024-05,8077.2,191.7,25
USG04386,CUST0259,2024-06,11495.6,75.7,20
USG04387,CUST0143,2024-06,5823.6,239.9,24
USG04388,CUST0437,2024-05,11909.5,181.1,14
USG04389,CUST0077,2024-02,8514.4,49.9,20
USG04390,CUST0384,2024-09,16221.8,98.2,30
USG04391,CUST0232,2024-06,23058.9,141.2,25
USG04392,CUST0391,2024-04,9695.0,52.2,24
USG04393,CUST0367,2024-05,6968.7,54.2,25
USG04394,CUST0061,2024-08,6160.5,9.4,27
USG04395,CUST0290,2024-02,27978.8,127.5,20
USG04396,CUST0120,2024-03,14794.3,22.6,16
USG04397,CUST0286,2024-07,4474.1,75.6,22
USG04398,CUST0120,2024-06,5963.2,103.0,19
USG04399,CUST0088,2024-06,9770.4,212.1,27
USG04400,CUST0244,2024-09,14308.9,230.1,27
USG04401,CUST0390,2024-01,6352.2,61.6,26
USG04402,CUST0154,2024-07,4342.2,22.7,20
USG04403,CUST0120,2024-07,1841.2,104.4,23
USG04404,CUST0406,2024-09,13195.0,81.8,31
USG04405,CUST0340,2024-04,7497.7,252.1,24
USG04406,CUST0152,2024-06,7338.8,132.8,22
USG04407,CUST0489,2024-01,10833.2,41.3,30
USG04408,CUST0307,2024-01,4894.1,108.3,27
USG04409,CUST0068,2024-10,7154.6,130.9,21
USG04410,CUST0383,2024-12,3547.7,83.3,23
USG04411,CUST0313,2024-04,1151.5,61.2,26
USG04412,CUST0054,2024-04,10536.9,159.3,29
USG04413,CUST0154,2024-07,12299.6,278.3,25
USG04414,CUST0402,2024-04,9035.3,108.0,34
USG04415,CUST0456,2024-05,11003.4,122.9,22
USG04416,CUST0402,2024-01,10452.3,245.9,18
USG04417,CUST0162,2024-04,12531.7,158.3,30
USG04418,CUST0350,2024-12,8219.7,34.7,21
USG04419,CUST0011,2024-02,1560.2,145.7,26
USG04420,CUST0256,2024-09,8494.5,30.4,26
USG04421,CUST0471,2024-04,8028.9,157.4,29
USG04422,CUST0271,2024-04,4915.1,205.9,23
USG04423,CUST0300,2024-09,3043.1,34.9,29
USG04424,CUST0433,2024-03,4359.7,23.2,29
USG04425,CUST0033,2024-03,11507.9,35.8,36
USG04426,CUST0109,2024-01,4348.9,156.8,28
USG04427,CUST0334,2024-02,1746.1,134.9,25
USG04428,CUST0040,2024-12,3256.7,176.1,30
USG04429,CUST0067,2024-02,10965.7,55.6,20
USG04430,CUST0061,2024-05,4295.7,79.0,15
USG04431,CUST0009,2024-09,15796.0,164.4,27
USG04432,CUST0208,2024-08,21408.7,125.1,28
USG04433,CUST0270,2024-09,5464.6,101.5,33
USG04434,CUST0071,2024-06,4424.4,9.1,27
USG04435,CUST0112,2024-04,10203.6,28.7,25
USG04436,CUST0106,2024-09,8347.7,196.1,23
USG04437,CUST0296,2024-10,7631.7,461.7,26
USG04438,CUST0050,2024-02,6533.7,119.7,25
USG04439,CUST0122,2024-08,589.0,123.2,21
USG04440,CUST0110,2024-07,3641.5,85.4,28
USG04441,CUST0371,2024-11,6159.9,14.8,20
USG04442,CUST0009,2024-02,25208.0,173.9,25
USG04443,CUST0386,2024-04,5591.7,175.3,23
USG04444,CUST0291,2024-09,5848.9,86.8,26
USG04445,CUST0290,2024-01,4920.2,113.4,32
USG04446,CUST0189,2024-11,9973.7,45.6,20
USG04447,CUST0309,2024-01,12919.0,133.1,25
USG04448,CUST0301,2024-04,6741.5,227.7,30
USG04449,CUST0433,2024-04,7466.3,7.1,21
USG04450,CUST0324,2024-01,1465.7,79.0,19
USG04451,CUST0303,2024-12,2961.9,31.9,20
USG04452,CUST0096,2024-10,6386.9,224.2,20
USG04453,CUST0254,2024-07,8589.3,323.0,27
USG04454,CUST0053,2024-01,5659.3,89.9,24
USG04455,CUST0016,2024-09,11327.1,138.1,23
USG04456,CUST0444,2024-09,20396.1,571.7,29
USG04457,CUST0465,2024-12,7763.5,117.1,21
USG04458,CUST0205,2024-01,15011.3,43.2,32
USG04459,CUST0195,2024-06,7677.4,22.2,14
USG04460,CUST0092,2024-03,20976.8,199.4,19
USG04461,CUST0011,2024-08,7374.6,138.8,26
USG04462,CUST0319,2024-05,6142.4,82.8,21
USG04463,CUST0282,2024-02,9377.9,101.8,28
USG04464,CUST0299,2024-02,5891.4,228.2,21
USG04465,CUST0458,2024-02,1813.2,135.3,30
USG04466,CUST0398,2024-07,6505.2,239.5,21
USG04467,CUST0088,2024-03,8224.3,143.2,31
USG04468,CUST0258,2024-01,13088.0,35.1,34
USG04469,CUST0175,2024-11,26812.9,244.4,25
USG04470,CUST0327,2024-12,4561.8,89.9,22
USG04471,CUST0211,2024-11,10494.7,58.1,21
USG04472,CUST0494,2024-02,7924.5,229.5,25
USG04473,CUST0207,2024-10,10815.9,91.4,25
USG04474,CUST0256,2024-04,18116.9,59.8,27
USG04475,CUST0189,2024-12,11050.0,242.7,38
USG04476,CUST0219,2024-03,13778.9,95.9,29
USG04477,CUST0109,2024-03,5401.1,91.9,30
USG04478,CUST0202,2024-11,11134.8,52.6,30
USG04479,CUST0370,2024-03,5272.5,146.2,30
USG04480,CUST0478,2024-11,5104.7,95.9,31
USG04481,CUST0033,2024-05,8108.8,51.8,16
USG04482,CUST0162,2024-04,2272.4,36.3,27
USG04483,CUST0266,2024-04,7880.9,225.4,21
USG04484,CUST0157,2024-06,3150.5,208.5,25
USG04485,CUST0157,2024-02,20768.1,75.5,31
USG04486,CUST0143,2024-06,4858.6,197.5,36
USG04487,CUST0054,2024-03,14152.6,34.1,23
USG04488,CUST0465,2024-08,11448.7,34.9,28
USG04489,CUST0175,2024-07,8028.1,20.4,36
USG04490,CUST0053,2024-07,5362.5,190.2,21
USG04491,CUST0072,2024-07,3554.9,192.4,31
USG04492,CUST0309,2024-06,9790.4,145.9,18
USG04493,CUST0307,2024-12,13593.7,172.9,21
USG04494,CUST0490,2024-03,4989.3,79.8,22
USG04495,CUST0261,2024-09,12257.1,76.2,23
USG04496,CUST0341,2024-04,9737.9,104.7,24
USG04497,CUST0171,2024-09,2890.8,230.1,17
USG04498,CUST0278,2024-04,2452.4,319.5,25
USG04499,CUST0494,2024-12,8744.2,228.0,22
USG04500,CUST0018,2024-07,9555.8,124.5,20
USG04501,CUST0056,2024-11,17701.5,86.3,27
USG04502,CUST0437,2024-05,1220.2,65.5,28
USG04503,CUST0109,2024-06,2466.0,61.8,32
USG04504,CUST0462,2024-02,10909.5,150.0,21
USG04505,CUST0444,2024-12,6288.8,226.5,20
USG04506,CUST0363,2024-03,4037.5,211.5,31
USG04507,CUST0029,2024-05,14441.9,89.7,25
USG04508,CUST0195,2024-03,6232.7,13.8,19
USG04509,CUST0025,2024-05,14197.1,31.9,18
USG04510,CUST0207,2024-06,24523.7,421.1,26
USG04511,CUST0485,2024-10,10120.0,7.2,27
USG04512,CUST0276,2024-06,9391.6,286.8,33
USG04513,CUST0089,2024-04,5124.6,197.8,20
USG04514,CUST0384,2024-12,23626.9,97.1,19
USG04515,CUST0043,2024-06,20536.7,55.4,24
USG04516,CUST0195,2024-07,8608.7,273.9,29
USG04517,CUST0357,2024-02,6693.6,110.7,26
USG04518,CUST0060,2024-04,5019.7,101.6,23
USG04519,CUST0212,2024-12,14049.8,93.6,30
USG04520,CUST0423,2024-07,11292.1,114.5,25
USG04521,CUST0175,2024-05,9377.0,121.1,27
USG04522,CUST0402,2024-02,5288.6,59.3,21
USG04523,CUST0349,2024-09,5853.7,41.4,21
USG04524,CUST0053,2024-10,5987.9,88.7,23
USG04525,CUST0357,2024-06,6414.9,95.0,39
USG04526,CUST0011,2024-03,7308.6,173.6,23
USG04527,CUST0466,2024-08,4555.1,118.0,25
USG04528,CUST0273,2024-06,12112.9,37.9,25
USG04529,CUST0160,2024-02,7178.0,110.9,27
USG04530,CUST0113,2024-03,14705.1,73.6,25
USG04531,CUST0417,2024-12,11820.8,136.4,22
USG04532,CUST0428,2024-03,7283.8,117.6,20
USG04533,CUST0022,2024-10,4261.8,168.7,22
USG04534,CUST0128,2024-07,11162.9,68.2,22
USG04535,CUST0244,2024-01,15027.9,36.2,21
USG04536,CUST0154,2024-04,10982.2,53.2,34
USG04537,CUST0315,2024-07,6183.3,333.6,18
USG04538,CUST0143,2024-12,10762.9,125.7,12
USG04539,CUST0195,2024-01,3182.6,109.0,17
USG04540,CUST0192,2024-10,7156.2,163.0,22
USG04541,CUST0450,2024-02,14752.9,95.4,27
USG04542,CUST0473,2024-12,11766.9,47.2,30
USG04543,CUST0320,2024-07,23001.8,99.3,26
USG04544,CUST0164,2024-11,8705.2,149.4,18
USG04545,CUST0495,2024-06,12227.5,186.9,24
USG04546,CUST0462,2024-04,3321.3,127.3,25
USG04547,CUST0420,2024-03,7158.5,334.5,32
USG04548,CUST0048,2024-08,7803.4,27.0,15
USG04549,CUST0290,2024-04,8179.9,105.9,22
USG04550,CUST0325,2024-01,5641.9,56.0,29
USG04551,CUST0191,2024-01,16403.9,87.0,30
USG04552,CUST0358,2024-11,7748.8,47.2,23
USG04553,CUST0252,2024-05,13640.7,80.1,29
USG04554,CUST0130,2024-06,16668.2,184.3,25
USG04555,CUST0212,2024-01,18180.6,40.6,16
USG04556,CUST0234,2024-07,4749.7,99.8,31
USG04557,CUST0261,2024-01,10564.7,100.4,25
USG04558,CUST0122,2024-11,15647.1,129.8,30
USG04559,CUST0336,2024-09,10416.9,82.0,25
USG04560,CUST0089,2024-08,9854.2,214.2,25
USG04561,CUST0473,2024-09,12658.7,143.9,26
USG04562,CUST0466,2024-08,6319.5,83.5,21
USG04563,CUST0486,2024-01,18191.7,153.1,26
USG04564,CUST0473,2024-10,14492.3,200.6,27
USG04565,CUST0140,2024-02,10802.3,52.1,21
USG04566,CUST0219,2024-03,30061.0,57.5,15
USG04567,CUST0144,2024-01,6464.6,20.0,17
USG04568,CUST0325,2024-09,8211.0,136.7,24
USG04569,CUST0448,2024-06,10122.4,73.7,32
USG04570,CUST0212,2024-04,9155.1,83.8,14
USG04571,CUST0219,2024-08,7102.1,23.6,19
USG04572,CUST0221,2024-02,12469.7,109.8,28
USG04573,CUST0162,2024-09,7745.1,57.2,23
USG04574,CUST0266,2024-09,12752.5,25.2,41
USG04575,CUST0479,2024-07,11454.0,74.1,25
USG04576,CUST0341,2024-03,2624.5,33.6,33
USG04577,CUST0344,2024-09,10237.3,48.4,22
USG04578,CUST0252,2024-01,9520.9,86.3,23
USG04579,CUST0009,2024-10,17582.0,96.2,24
USG04580,CUST0066,2024-02,10605.6,87.1,26
USG04581,CUST0263,2024-12,18308.5,0.8,28
USG04582,CUST0245,2024-03,5798.5,194.2,20
USG04583,CUST0498,2024-04,3651.4,343.7,24
USG04584,CUST0036,2024-03,4369.4,36.4,24
USG04585,CUST0360,2024-09,6607.8,259.8,23
USG04586,CUST0167,2024-05,10391.8,89.4,17
USG04587,CUST0101,2024-07,27037.3,267.0,20
USG04588,CUST0145,2024-06,9639.2,122.3,29
USG04589,CUST0495,2024-09,20956.6,77.2,12
USG04590,CUST0317,2024-08,6795.9,18.4,28
USG04591,CUST0406,2024-04,3246.9,194.6,26
USG04592,CUST0154,2024-10,10751.5,138.9,29
USG04593,CUST0442,2024-05,15991.2,35.4,28
USG04594,CUST0011,2024-07,7587.6,145.5,28
USG04595,CUST0053,2024-04,10754.9,137.5,28
USG04596,CUST0162,2024-03,6226.0,213.9,21
USG04597,CUST0274,2024-01,5466.0,86.9,20
USG04598,CUST0155,2024-01,6201.7,141.7,31
USG04599,CUST0191,2024-06,11318.6,107.2,20
USG04600,CUST0095,2024-03,15732.5,182.1,34
USG04601,CUST0325,2024-04,1314.2,141.4,29
USG04602,CUST0148,2024-03,2746.6,21.0,30
USG04603,CUST0177,2024-03,6172.5,78.2,30
USG04604,CUST0458,2024-07,14260.4,72.5,24
USG04605,CUST0270,2024-10,13977.5,89.6,29
USG04606,CUST0237,2024-01,18514.7,36.0,15
USG04607,CUST0130,2024-08,11261.3,136.5,30
USG04608,CUST0403,2024-11,10154.9,120.7,24
USG04609,CUST0024,2024-08,9026.9,150.6,23
USG04610,CUST0093,2024-08,9720.3,188.5,25
USG04611,CUST0029,2024-01,4837.5,41.2,21
USG04612,CUST0021,2024-04,3461.0,291.6,24
USG04613,CUST0077,2024-09,9417.7,223.1,17
USG04614,CUST0370,2024-09,5883.4,84.4,25
USG04615,CUST0492,2024-07,4266.9,112.9,31
USG04616,CUST0486,2024-09,29297.1,262.8,26
USG04617,CUST0055,2024-01,11742.0,71.0,26
USG04618,CUST0307,2024-06,15096.3,46.7,26
USG04619,CUST0117,2024-02,4672.6,68.6,25
USG04620,CUST0087,2024-03,5098.4,42.2,24
USG04621,CUST0495,2024-07,9544.8,63.7,28
USG04622,CUST0034,2024-12,1325.4,173.6,17
USG04623,CUST0211,2024-05,2515.6,128.7,27
USG04624,CUST0033,2024-04,4571.2,164.7,21
USG04625,CUST0267,2024-12,3737.9,112.7,34
USG04626,CUST0092,2024-07,11707.8,74.4,21
USG04627,CUST0332,2024-12,3115.7,272.9,20
USG04628,CUST0145,2024-01,1081.8,355.0,17
USG04629,CUST0442,2024-06,5096.1,73.6,26
USG04630,CUST0154,2024-12,18962.0,68.4,18
USG04631,CUST0198,2024-04,12368.4,96.0,20
USG04632,CUST0305,2024-01,7509.0,122.7,34
USG04633,CUST0448,2024-02,17597.4,105.2,27
USG04634,CUST0002,2024-11,2331.5,319.0,22
USG04635,CUST0274,2024-12,7658.6,113.2,23
USG04636,CUST0045,2024-11,14096.3,84.0,15
USG04637,CUST0235,2024-01,15705.0,144.0,27
USG04638,CUST0202,2024-05,14506.9,110.4,19
USG04639,CUST0406,2024-08,9022.2,97.6,37
USG04640,CUST0325,2024-02,14402.2,151.7,31
USG04641,CUST0177,2024-08,4414.3,48.5,27
USG04642,CUST0221,2024-10,14322.5,45.2,28
USG04643,CUST0315,2024-04,10872.3,103.7,24
USG04644,CUST0444,2024-10,8016.0,142.7,27
USG04645,CUST0229,2024-06,7193.8,23.6,24
USG04646,CUST0089,2024-07,9228.6,134.2,32
USG04647,CUST0083,2024-09,5689.6,199.3,18
USG04648,CUST0145,2024-04,6836.6,51.7,23
USG04649,CUST0415,2024-09,7920.8,45.2,26
USG04650,CUST0428,2024-03,17059.0,242.6,25
USG04651,CUST0030,2024-11,9791.1,65.9,22
USG04652,CUST0019,2024-05,5114.4,129.3,25
USG04653,CUST0444,2024-05,11319.3,97.5,24
USG04654,CUST0232,2024-05,11697.5,39.0,23
USG04655,CUST0107,2024-03,4301.0,238.9,25
USG04656,CUST0059,2024-01,4192.7,52.0,34
USG04657,CUST0383,2024-11,9794.0,119.7,21
USG04658,CUST0033,2024-03,11538.4,23.8,24
USG04659,CUST0460,2024-08,10217.2,200.8,23
USG04660,CUST0221,2024-08,11131.7,59.8,19
USG04661,CUST0106,2024-07,2954.0,22.1,33
USG04662,CUST0433,2024-01,17653.0,61.2,29
USG04663,CUST0487,2024-02,10429.4,66.5,17
USG04664,CUST0419,2024-01,4507.3,165.6,26
USG04665,CUST0018,2024-10,15057.8,76.9,24
USG04666,CUST0255,2024-03,12817.9,32.2,34
USG04667,CUST0107,2024-01,9416.2,185.2,26
USG04668,CUST0256,2024-03,7383.3,20.4,25
USG04669,CUST0222,2024-11,8801.6,240.4,20
USG04670,CUST0329,2024-11,11991.5,198.1,31
USG04671,CUST0230,2024-01,13770.5,89.8,25
USG04672,CUST0061,2024-06,5886.9,126.0,27
USG04673,CUST0233,2024-02,15377.9,165.4,32
USG04674,CUST0397,2024-07,4157.1,217.3,28
USG04675,CUST0048,2024-10,5073.2,12.2,24
USG04676,CUST0495,2024-03,6261.7,42.3,18
USG04677,CUST0070,2024-01,9513.7,91.6,32
USG04678,CUST0316,2024-02,5126.9,169.7,27
USG04679,CUST0145,2024-02,12356.6,83.5,33
USG04680,CUST0145,2024-08,13435.7,174.6,24
USG04681,CUST0477,2024-10,10948.5,138.7,31
USG04682,CUST0301,2024-10,4875.4,131.3,19
USG04683,CUST0164,2024-05,8560.8,63.1,20
USG04684,CUST0400,2024-02,22941.3,138.6,21
USG04685,CUST0048,2024-11,5028.5,58.3,23
USG04686,CUST0109,2024-09,5972.6,31.8,23
USG04687,CUST0192,2024-09,20916.7,114.5,25
USG04688,CUST0365,2024-04,8245.9,36.3,32
USG04689,CUST0193,2024-10,4407.8,63.5,23
USG04690,CUST0120,2024-08,9152.9,47.9,16
USG04691,CUST0325,2024-10,8335.8,99.0,15
USG04692,CUST0223,2024-09,10055.4,310.0,29
USG04693,CUST0126,2024-11,4339.4,48.3,23
USG04694,CUST0027,2024-05,28733.0,46.4,21
USG04695,CUST0325,2024-01,12001.5,56.2,27
USG04696,CUST0157,2024-07,28942.5,28.6,21
USG04697,CUST0054,2024-08,2362.7,72.6,26
USG04698,CUST0094,2024-11,12664.2,202.0,32
USG04699,CUST0081,2024-02,3066.6,14.8,38
USG04700,CUST0130,2024-09,18885.3,114.8,25
USG04701,CUST0452,2024-04,4501.1,73.9,21
USG04702,CUST0252,2024-07,6515.9,222.9,24
USG04703,CUST0140,2024-11,4068.4,347.7,30
USG04704,CUST0132,2024-11,9227.5,157.5,24
USG04705,CUST0252,2024-06,10120.2,109.1,21
USG04706,CUST0160,2024-07,22302.2,97.0,25
USG04707,CUST0272,2024-10,388.9,89.7,19
USG04708,CUST0424,2024-03,1548.4,178.2,22
USG04709,CUST0185,2024-11,3343.3,29.1,32
USG04710,CUST0107,2024-06,4162.1,29.2,32
USG04711,CUST0384,2024-09,14880.3,39.8,24
USG04712,CUST0065,2024-05,2191.2,125.9,24
USG04713,CUST0265,2024-03,6730.2,50.5,26
USG04714,CUST0083,2024-01,18999.8,101.7,25
USG04715,CUST0390,2024-02,2744.6,160.4,21
USG04716,CUST0383,2024-12,4480.7,220.1,24
USG04717,CUST0387,2024-03,6786.0,139.5,30
USG04718,CUST0273,2024-09,6854.3,48.5,23
USG04719,CUST0031,2024-08,12274.3,72.3,28
USG04720,CUST0127,2024-02,6377.3,93.7,26
USG04721,CUST0282,2024-08,14768.7,145.4,25
USG04722,CUST0221,2024-11,13598.5,95.0,23
USG04723,CUST0241,2024-06,9956.6,85.1,21
USG04724,CUST0007,2024-09,10479.4,123.6,22
USG04725,CUST0489,2024-09,7987.4,23.3,30
USG04726,CUST0269,2024-04,15552.5,173.2,19
USG04727,CUST0441,2024-11,9794.2,79.2,22
USG04728,CUST0111,2024-04,11885.3,353.7,29
USG04729,CUST0120,2024-11,10688.3,60.7,20
USG04730,CUST0097,2024-09,3582.7,7.5,24
USG04731,CUST0202,2024-10,7449.7,89.0,23
USG04732,CUST0460,2024-04,10024.1,117.3,21
USG04733,CUST0166,2024-01,5812.9,147.4,16
USG04734,CUST0120,2024-07,4763.1,177.6,20
USG04735,CUST0274,2024-12,5757.8,127.0,18
USG04736,CUST0053,2024-11,5309.5,74.0,19
USG04737,CUST0207,2024-09,4689.7,188.4,22
USG04738,CUST0055,2024-06,19246.4,182.8,26
USG04739,CUST0370,2024-05,20990.9,149.6,24
USG04740,CUST0254,2024-02,1362.9,171.6,24
USG04741,CUST0468,2024-12,5302.3,57.3,29
USG04742,CUST0081,2024-11,5160.7,65.3,30
USG04743,CUST0252,2024-08,4408.4,35.2,31
USG04744,CUST0261,2024-11,9486.5,224.7,32
USG04745,CUST0301,2024-12,15331.9,25.3,38
USG04746,CUST0462,2024-09,10335.3,202.7,22
USG04747,CUST0336,2024-02,15357.6,182.7,34
USG04748,CUST0066,2024-04,15955.6,50.5,32
USG04749,CUST0331,2024-03,2254.0,150.6,35
USG04750,CUST0261,2024-01,10890.4,206.4,30
USG04751,CUST0415,2024-05,7555.4,119.8,26
USG04752,CUST0429,2024-04,7232.9,5.1,24
USG04753,CUST0475,2024-09,5123.7,95.0,17
USG04754,CUST0390,2024-05,10259.6,56.3,22
USG04755,CUST0424,2024-11,5468.9,126.8,21
USG04756,CUST0185,2024-10,8391.6,160.4,19
USG04757,CUST0290,2024-10,14915.1,60.7,26
USG04758,CUST0372,2024-02,21832.6,196.9,30
USG04759,CUST0448,2024-01,7859.8,178.3,31
USG04760,CUST0147,2024-01,4151.1,107.5,25
USG04761,CUST0008,2024-03,12111.5,126.0,22
USG04762,CUST0437,2024-11,7378.0,65.6,20
USG04763,CUST0144,2024-10,10431.4,43.6,26
USG04764,CUST0356,2024-04,7276.7,67.0,23
USG04765,CUST0254,2024-11,4111.3,83.3,34
USG04766,CUST0029,2024-01,3824.0,93.2,30
USG04767,CUST0465,2024-01,4590.9,73.6,24
USG04768,CUST0196,2024-04,7873.2,264.1,29
USG04769,CUST0240,2024-08,1090.6,108.1,27
USG04770,CUST0385,2024-10,8558.4,114.8,23
USG04771,CUST0282,2024-09,12962.1,86.3,35
USG04772,CUST0466,2024-12,5872.1,203.1,21
USG04773,CUST0332,2024-04,7265.7,194.9,18
USG04774,CUST0486,2024-12,3916.6,48.9,34
USG04775,CUST0175,2024-01,10053.6,71.7,27
USG04776,CUST0191,2024-09,10995.1,171.3,27
USG04777,CUST0192,2024-12,7195.4,27.2,21
USG04778,CUST0081,2024-02,13712.1,87.8,30
USG04779,CUST0397,2024-12,1366.9,221.4,30
USG04780,CUST0121,2024-04,5796.8,46.1,27
USG04781,CUST0359,2024-07,11188.0,41.0,29
USG04782,CUST0332,2024-11,11910.3,154.5,27
USG04783,CUST0207,2024-01,7733.0,47.8,27
USG04784,CUST0185,2024-03,3240.5,94.6,24
USG04785,CUST0498,2024-12,9245.8,105.7,21
USG04786,CUST0113,2024-12,812.3,17.3,29
USG04787,CUST0345,2024-03,13063.1,251.9,25
USG04788,CUST0001,2024-06,12905.9,283.0,21
USG04789,CUST0467,2024-10,13141.2,128.7,27
USG04790,CUST0202,2024-03,3899.5,34.3,18
USG04791,CUST0248,2024-12,12557.8,24.4,17
USG04792,CUST0083,2024-06,7902.7,9.3,22
USG04793,CUST0207,2024-02,9489.4,280.4,20
USG04794,CUST0103,2024-06,11790.0,23.1,38
USG04795,CUST0212,2024-07,20911.5,91.9,32
USG04796,CUST0078,2024-12,6075.5,8.9,28
USG04797,CUST0406,2024-01,10997.1,101.5,25
USG04798,CUST0200,2024-03,3028.0,154.5,22
USG04799,CUST0497,2024-07,17466.2,277.6,27
USG04800,CUST0254,2024-02,7673.5,24.9,24
USG04801,CUST0442,2024-03,16879.4,81.3,26
USG04802,CUST0389,2024-12,3837.7,108.8,23
USG04803,CUST0429,2024-06,10206.5,86.9,18
USG04804,CUST0175,2024-08,7397.2,204.1,16
USG04805,CUST0344,2024-04,7882.5,50.4,14
USG04806,CUST0486,2024-07,8136.1,35.7,33
USG04807,CUST0420,2024-08,5634.8,212.1,29
USG04808,CUST0325,2024-06,4426.2,72.2,15
USG04809,CUST0487,2024-10,5189.9,71.8,25
USG04810,CUST0363,2024-09,1624.9,107.5,23
USG04811,CUST0272,2024-02,10027.4,60.1,28
USG04812,CUST0177,2024-08,2821.3,159.4,26
USG04813,CUST0254,2024-07,19384.8,124.7,28
USG04814,CUST0064,2024-10,8125.2,427.3,23
USG04815,CUST0491,2024-03,9210.4,27.1,20
USG04816,CUST0463,2024-07,12615.4,18.9,33
USG04817,CUST0390,2024-06,3921.8,131.4,21
USG04818,CUST0083,2024-10,9532.8,13.7,37
USG04819,CUST0178,2024-09,4382.1,123.8,31
USG04820,CUST0071,2024-06,11683.3,20.2,23
USG04821,CUST0426,2024-08,9653.2,39.5,28
USG04822,CUST0471,2024-03,7059.4,120.6,20
USG04823,CUST0058,2024-05,17838.3,107.2,24
USG04824,CUST0221,2024-04,5343.6,129.1,29
USG04825,CUST0475,2024-07,1538.3,90.5,16
USG04826,CUST0469,2024-01,3004.8,61.9,30
USG04827,CUST0139,2024-10,3313.4,297.3,24
USG04828,CUST0164,2024-07,8470.5,111.7,24
USG04829,CUST0400,2024-06,20889.9,150.9,15
USG04830,CUST0207,2024-05,4437.4,95.4,28
USG04831,CUST0305,2024-03,3218.5,81.7,24
USG04832,CUST0387,2024-10,8221.3,96.9,21
USG04833,CUST0280,2024-09,3528.7,120.5,22
USG04834,CUST0410,2024-07,18281.2,15.1,20
USG04835,CUST0491,2024-12,2644.7,129.9,23
USG04836,CUST0418,2024-04,8101.0,35.2,22
USG04837,CUST0126,2024-01,5486.6,20.5,30
USG04838,CUST0034,2024-02,15602.0,73.8,19
USG04839,CUST0369,2024-03,2482.6,323.0,29
USG04840,CUST0402,2024-01,1913.4,289.8,27
USG04841,CUST0220,2024-02,15741.4,292.9,23
USG04842,CUST0114,2024-02,4035.0,68.8,23
USG04843,CUST0140,2024-05,7276.1,85.3,28
USG04844,CUST0008,2024-06,14519.0,17.1,28
USG04845,CUST0307,2024-07,7951.6,115.8,37
USG04846,CUST0479,2024-08,8049.4,73.5,18
USG04847,CUST0325,2024-01,3941.7,39.9,34
USG04848,CUST0349,2024-08,13060.6,24.8,30
USG04849,CUST0103,2024-05,30438.4,122.0,24
USG04850,CUST0290,2024-08,34078.2,52.6,20
USG04851,CUST0421,2024-12,3252.6,20.5,26
USG04852,CUST0292,2024-02,9424.3,85.9,23
USG04853,CUST0370,2024-03,1997.2,99.6,19
USG04854,CUST0097,2024-10,17129.1,43.8,21
USG04855,CUST0233,2024-10,1199.1,209.3,30
USG04856,CUST0085,2024-03,6820.9,74.5,34
USG04857,CUST0189,2024-01,3484.6,116.2,31
USG04858,CUST0143,2024-04,7009.4,271.7,30
USG04859,CUST0430,2024-10,16366.5,41.8,28
USG04860,CUST0027,2024-05,2286.8,239.5,33
USG04861,CUST0066,2024-05,3711.7,91.3,25
USG04862,CUST0290,2024-05,10691.6,153.0,14
USG04863,CUST0406,2024-10,8200.6,87.2,25
USG04864,CUST0402,2024-06,13024.2,109.3,23
USG04865,CUST0486,2024-06,4749.7,78.3,21
USG04866,CUST0140,2024-10,3117.3,115.9,24
USG04867,CUST0484,2024-11,10621.5,145.2,36
USG04868,CUST0162,2024-06,4921.1,46.6,17
USG04869,CUST0085,2024-01,1080.4,136.6,18
USG04870,CUST0160,2024-02,12153.3,215.6,19
USG04871,CUST0127,2024-01,6999.7,152.0,24
USG04872,CUST0311,2024-10,3244.3,119.7,26
USG04873,CUST0192,2024-05,10259.2,134.3,22
USG04874,CUST0001,2024-10,4363.7,81.9,26
USG04875,CUST0344,2024-09,14984.0,28.7,25
USG04876,CUST0176,2024-05,8310.6,6.1,28
USG04877,CUST0293,2024-05,15274.4,51.3,19
USG04878,CUST0307,2024-10,10846.9,334.5,23
USG04879,CUST0325,2024-01,21074.6,96.5,24
USG04880,CUST0029,2024-04,4323.5,125.2,25
USG04881,CUST0289,2024-08,7445.3,11.0,25
USG04882,CUST0219,2024-03,2676.9,202.1,30
USG04883,CUST0111,2024-10,3467.2,113.9,22
USG04884,CUST0281,2024-12,5126.9,47.6,28
USG04885,CUST0017,2024-07,7438.8,139.9,23
USG04886,CUST0219,2024-11,10998.7,216.9,21
USG04887,CUST0420,2024-02,5359.1,176.9,22
USG04888,CUST0182,2024-09,12248.2,24.5,27
USG04889,CUST0384,2024-08,3018.5,352.6,27
USG04890,CUST0232,2024-07,16091.6,137.2,34
USG04891,CUST0121,2024-01,8383.0,161.3,28
USG04892,CUST0081,2024-11,10067.5,120.1,29
USG04893,CUST0169,2024-07,1830.9,52.2,19
USG04894,CUST0366,2024-05,5371.9,186.5,22
USG04895,CUST0283,2024-08,10012.5,199.2,27
USG04896,CUST0418,2024-01,6735.2,78.5,36
USG04897,CUST0011,2024-07,4297.5,77.2,22
USG04898,CUST0219,2024-07,22603.0,184.0,29
